id,item_views
161539,2.7759311685919985
72401,2.5520437925856645
387692,2.5599681991906236
163041,3.027857266789779
367881,2.6570563032655823
125594,2.7724774208496332
40128,2.6570202773032343
359229,2.8660079172747603
252850,2.550605047032897
163904,3.325595580912089
246270,3.9709244935972543
41485,3.317582926578184
381620,3.309852568107668
235730,5.0062070586503715
152326,4.231189067405733
182751,4.674554739016846
117720,4.407714728444045
91947,4.901327835100842
27162,4.753465247822051
97930,4.456929051311047
205698,4.471952935656234
172102,4.400838403628522
109160,4.458180988659441
416530,4.936452133402443
403898,4.233361947748916
126728,4.564897150830754
274754,4.369741261113969
289099,4.680085692477539
209816,4.37877702305195
277283,4.690998425800076
148023,4.305458270694064
224555,4.597730270644005
115143,4.493162973667472
52582,4.758021778715266
154532,4.546596706524379
406294,4.970180659509314
7391,4.508090354684492
398317,4.8658659210135
421134,4.576523841360514
217345,4.259556121027066
417990,4.733705371420643
95968,4.39253088102833
191661,4.311333595868261
284664,4.747980825896175
317402,4.561884149483248
386634,4.9210528478565205
278186,4.747083362235186
336434,4.493965663336287
192346,4.622044623784769
137690,3.5568470652971236
147870,3.5220073805156304
231126,3.279925803005406
92388,3.1696179625976346
196420,3.079843900851973
321146,3.2635994597896185
413380,3.4155980440067437
211134,3.3836054663956494
134919,3.45531945200675
106502,3.323193590727907
309950,3.399921850578476
361423,3.2971421565742096
174212,3.4788909924875466
45853,3.3381346029788634
20863,3.41502651408874
263436,3.5658327522474886
43243,3.686927644119457
170269,3.7784992028727884
22998,3.3385613700662526
25188,3.510028464033808
81394,3.6659392635169126
291258,2.9074576797510243
364840,3.5942994200559686
125787,2.5371561265797715
395483,3.298638018895402
120295,3.621790682716127
185049,3.6650072747793936
392771,3.383220724338865
406193,3.269124056673138
252857,3.595892727816665
99529,3.398283222122828
211020,3.4982251374062536
318649,3.6590483484507557
280369,3.299007900452814
400626,3.3983229466645697
332812,3.5139883098859155
395479,3.6332442612468467
384121,3.320255751402247
301154,3.3043393965593757
129039,3.5277127895127727
310020,3.0902153142994613
279761,3.2997516650048597
408438,3.254749393679797
235392,3.279375382985833
303361,3.3487507669226515
95766,3.652560105213315
417918,3.190962773888617
51538,3.042787420973368
39431,3.2920324495970754
102816,3.455369658478617
333130,5.553494473025939
288385,5.430497339925315
234508,5.581954835215753
53860,5.485735925422542
2810,5.363085767511966
389294,5.143357427688613
266476,5.766765964461238
39955,5.636913693308459
315381,5.022902193312814
391040,2.7844382742901517
326718,2.129922951397658
113159,3.3797863512737134
59638,2.816826109437068
100797,2.5833963326792118
143734,3.062958846487451
249150,2.3534253810037473
199852,2.8725738576157394
207944,3.3456048446703903
137661,2.5924957029284865
251956,2.6271258019493553
360486,3.072669627325637
357933,3.3362263401348904
141542,3.1252165838224815
322691,3.371530857072633
217954,3.507654415805925
349168,3.9493245765071117
18522,3.679882887502519
297355,4.024542977786223
114786,3.5765821315169504
202725,3.591861362921083
405400,3.840522207765748
330059,2.9784713859164187
344793,4.211842412905949
215170,3.6715508090973623
354366,3.6394931014916954
422913,3.178588037920563
412321,3.767825931613854
130714,3.80494609615058
187413,4.296956590438695
1821,3.7610623139213244
282759,3.482541503402713
26713,3.566384207030185
287015,2.8261631655024986
106460,3.7099114810914933
5189,3.6770331609638163
351264,3.191576209208415
413354,3.6189865191469575
183672,3.1623233594278863
403218,2.676375397715791
275167,3.8643854392224535
232198,3.8605916464144188
243834,3.2394532266340756
394836,3.83535283168785
7484,3.4930632352912228
395506,2.771225976888832
384669,3.3512881276360154
59723,3.624516942949061
307884,3.6099228275427757
224949,3.6467827490035405
70240,3.9493926207417838
265009,4.093173840964723
404387,3.8512663043574094
324208,3.8872991945158155
416729,3.0739742910058836
377102,2.782665411931757
60019,3.3343435685549005
303732,3.3714386048738865
120760,3.7514071570361547
230509,3.289546861881137
157554,3.2783949710053224
74018,2.9269892677609
135166,3.2691161127956687
198764,4.057899540302171
91684,4.367793714235677
179046,2.5824198934711022
250244,2.723591674156607
159500,3.8277281558283356
281395,3.5718763852255364
335343,3.597096804957878
77622,3.4784224158645958
395381,2.829929750620117
318167,3.328182569975199
139084,4.026560599922983
387120,3.952957674724271
102273,3.7069579765364904
2552,3.4473833556061844
120247,3.6675304412768055
195647,4.135752958224019
109336,3.4071923567537232
123402,3.6510807228547533
25689,3.338719784305723
395563,3.432465564099841
91630,3.2049161234942085
413923,5.183507600476037
391102,5.143731864111101
239845,5.017800320373542
270034,4.652063863268811
140004,5.046788923964206
330060,4.927510192483563
85230,5.121796361873281
50451,4.998389076025619
325285,5.170655950848756
350339,4.9126123316125865
373737,5.2237026270374045
372414,4.928454061690276
397041,5.237686613983343
135694,5.128259952268347
370952,4.935473250525596
299177,5.109666405206305
119586,5.009127559428755
328299,5.295878345647539
139302,5.09530858245612
76361,5.029111760226202
234369,5.134854091387762
392344,5.107247645248697
339373,5.077889696557971
359167,5.0798008978557885
15436,5.434526012496925
167023,5.473974780975698
98873,3.1545484859099884
271345,3.363995244891531
6600,3.224603718672934
160261,3.224530447221371
402832,5.216046676369922
286615,3.4741615458252153
364250,2.9302670831561053
313135,3.2463652473726166
3827,4.887862606418805
49197,4.372009831042963
121216,4.693991523964559
93187,4.551143090214816
351497,2.907387744647685
130309,2.9002292213597824
241277,3.1525810756774995
40356,3.103140069682981
88557,2.6338129147274483
64860,2.5342497571893823
235953,2.3808685474979585
141492,2.6673276889211457
301808,2.517067730474035
12741,2.4444736084640404
361335,2.6363503148131695
327193,3.4746257266413583
332147,2.367916486620934
130021,2.501251667234072
169513,2.8208817140151212
248416,2.2198145623949026
132586,2.969641829700309
338006,2.508071705748444
129412,2.7829490939288073
247892,2.2804727081625864
116772,3.0445609232853927
256016,2.42481950644041
225031,3.1789653704088
165530,3.0080573723336235
180343,3.682004362176529
179713,3.1058903569212677
197957,2.9923889691465724
50034,2.369921812504052
60998,2.9958037868656504
243358,3.0392855590684587
306923,2.8046124726492767
221109,2.3975523094997166
233471,3.2259120686492175
206564,3.38515234193755
136281,3.0231542571704644
331412,2.9818134418907447
86617,2.3216372568134043
379702,2.8985470206004313
364360,3.0538039479110273
198622,2.4460790706395077
308594,3.066761854214245
209873,3.1794883646431087
382717,3.2207927683200985
29786,2.568727626390741
313253,2.8966538363568928
392166,3.429009969179409
140370,2.9709099296434767
268233,3.9994470416990753
389414,3.456360604515977
142492,2.987534697838116
404198,3.2574198935109866
305929,3.1110390310608755
36061,2.3699216447823543
79529,2.741017448292353
352474,2.5306944930000235
247790,2.9943997883313425
253930,3.205282165754788
422792,3.3464975220411937
143192,3.186633218719049
274254,2.467651022392514
93541,4.3002418544474
159220,4.250014763159248
182888,5.291015985348325
394533,5.354016191401778
385172,5.330044622710732
51926,3.357473387974526
247532,3.6683289778759183
128425,3.8238534145122394
152518,3.743567755908202
113154,3.864475985578484
348024,3.732720601938543
173641,3.8305846812399453
146775,3.7240558472122016
288883,3.5905977358442454
173126,3.8299579933663126
345565,4.492094451119138
417366,4.9842861214423575
352446,4.554040825448877
273038,4.468286807327969
364943,3.3562155053409777
220599,3.5218919989238233
315103,3.251072747729512
312334,3.5331735443719348
151341,3.5338884400376314
354484,3.753248252317333
382914,3.0179224210515363
312479,3.329856421334329
77603,3.3656300799554963
67421,3.534342310144795
165015,3.9274136318601265
138590,2.5682632921221096
366328,4.016663235345897
69997,3.6114420587580196
310843,3.475878358565533
41245,3.5971179246823755
114329,3.7693290205690726
23163,3.3003408267936454
279946,3.1155493124398705
278346,3.377818439323682
408282,3.6302051785634952
137995,3.5788508250463047
5775,3.627601915700125
54398,3.3909871656594888
271662,3.460530191284176
110738,2.7723200324996435
404700,3.501466031742536
166369,3.596443197946634
150136,3.431702852817268
381755,3.648261471027012
28169,3.923976717782394
420281,2.9791600948576256
419592,3.751492778406601
245975,3.905995515488236
391543,3.282163944456183
284051,3.2104008785162605
299323,4.041772799404208
199056,4.485164942935956
330379,3.8330247196381335
357418,3.5353410606952824
63238,3.379093354716255
106367,3.626974867184972
195815,3.440931902278636
158352,3.3202656742583323
94612,3.767731927578088
1688,3.335336403831556
197616,3.611317341940059
300872,3.6354926036444697
243514,3.282355308246811
192658,3.339463483829291
40389,3.596536171088153
97867,3.412997757960318
60184,3.0389793726145378
346068,3.6773532646279166
666,3.489519793687601
102732,4.020266445153258
350075,3.1002133252417012
215437,3.8191937260893685
187625,3.405956192312814
105252,3.186765426294406
118090,3.593288690023525
160959,3.3817084936488087
395445,3.596644509423664
157929,3.4372101939277786
95386,5.009800454176983
397654,4.608174673489101
191963,5.233397168526841
171970,4.918235096285398
181201,5.850546147928231
14961,6.280725631362245
232462,5.034298358840466
9632,5.6266831815666976
383369,4.514628631746357
69269,6.3067483995722124
191405,5.111680889058761
232689,4.844779535233056
262552,5.502778625393464
272292,6.075401854304281
268251,5.576233232826464
26623,4.8058887374752075
245799,4.918591861429234
416927,5.4705431162880025
91673,5.095644706564562
306208,5.058745366317133
335970,5.281237071101348
348359,4.9701839443768066
226435,5.292064476933389
145011,5.739779869501154
255893,6.336020823565194
356115,5.0980467519692585
253906,5.103119829007686
125578,5.287683616430301
46920,5.072926361424647
400693,4.767520647657612
86026,5.719360187722597
311126,5.741071912896642
47185,5.127110543576367
318636,4.879204776777405
43955,5.254330416986797
252838,5.101296106293808
175551,6.422580958098916
328042,6.245635430176298
122169,5.96497607268744
62670,5.0661584548926095
288114,4.97590509137014
382941,4.985905195385627
156135,6.418085399648753
88235,6.165239442530709
247608,5.293617507612918
182660,4.588972195250062
312961,4.537695771368926
226374,4.935675351792343
306924,3.3526380047282935
252269,3.5338523421531294
119462,4.216806305581643
384295,3.777416337028186
97041,4.568338368180796
143570,3.6280905476238683
412823,4.222646316038587
415226,3.96591376464165
190519,4.284536247830305
71734,4.158686865880226
331690,3.683043862997168
185091,3.9345770947710204
86927,4.334477387100441
7567,3.649758836643438
55387,4.1074924624855225
28094,4.093167126462877
297551,4.134524393378706
342427,4.000855490593204
87541,4.125603222492134
89985,3.658640523373413
296386,3.660590145636777
69855,3.751863863634087
214503,4.2218634023701025
203151,3.70863979088958
236568,3.802875917170636
313658,3.9284335900253335
394347,3.7064974605649543
174497,3.774149000645898
15305,3.6071955766506045
415008,4.192350758647653
393912,3.5117866938995235
228042,3.9967221811760547
9570,3.877822491517845
373862,4.716616407481478
336090,3.6716948241232377
185361,3.7138180498547513
108544,3.6417570964571038
44185,3.516408287163002
15471,4.143948870845649
99974,4.154804281753669
1268,4.230562444086363
277145,4.158940234862641
385700,3.781162042693337
69756,4.313285164728797
268436,4.134409553467574
161800,3.9926615108672605
307675,4.143289137741961
38572,3.9617907952829263
167443,4.252281139893549
237775,4.122655096879738
390853,3.9009717364666967
244795,4.187295990542423
313788,5.754869151666595
293697,5.890331552642076
338855,5.874053541469607
194382,6.01287026237164
132914,5.932226727161952
387997,3.2495407490350803
292414,3.70873403213985
196251,3.4644608453389827
403012,3.4145056142745682
112154,3.5027904295859744
417156,3.9297213443739896
180644,3.14636609211851
215929,3.119095500623457
145457,3.051857542229739
352602,3.0497200124968606
346708,3.1783161920605414
225083,3.5245994054919723
313052,3.2769525300701225
150151,3.387004864385817
423272,3.351467566525777
240999,3.4151617891828274
288855,3.4924886037490177
166449,3.4190329006889004
251087,2.313586559266355
203634,3.347410004955169
108194,3.0055756476239432
213266,3.252797091099976
334140,3.4434832284366164
280460,3.259408466953884
336908,3.558169418834593
385003,3.3731628247729604
56200,2.9127801297533646
117930,3.3560817272808032
339683,3.2929386929302353
345918,3.1362514581908165
39011,4.395759404101149
327792,3.2859902120087625
367113,3.691437610447225
253169,3.456485055471243
19720,3.2400726744910577
285947,2.870219954563688
211317,3.5072630654632944
239462,3.3230312421771346
100758,3.1830330869905787
118436,3.217964246213195
252025,3.499419952941359
45309,3.3593104220459793
373543,3.671169600423435
31058,3.547590839823824
75977,3.36985425398879
392348,3.6384928505735346
70010,3.280332714971013
381141,2.718465452416091
323369,2.8786242320584052
4714,3.4801412145150374
416414,3.2305546094630704
158367,3.881450708820256
316179,3.431538289536623
341390,3.3507766096200617
342856,2.759294751374911
141306,3.4022950419366538
219451,3.2781290416894935
324438,3.2303715365768575
225992,3.615890892374502
265506,3.695812075517143
323272,3.5313929175505336
406940,3.15893869071782
96176,3.0352950463433856
379024,3.372837820843019
8114,3.4540739251601176
388686,4.368267815283386
4667,3.4154129557198267
68669,3.4260128254765796
56203,3.5397617762830094
239187,3.373013815590474
192216,2.755669649138992
363821,3.4120334794053147
172516,3.6069877476201335
397731,3.413435761944278
23000,3.472966240018903
330664,3.4767420197930012
144582,3.215445710114168
41916,3.362039011253967
80197,3.522209807070531
197962,3.020241804441037
303232,2.7709259636098795
144278,3.2850271731309433
344511,3.2058330606194843
188635,3.9313277891694383
123177,3.520124170374609
121009,3.062053319973119
322808,3.540536781033057
393625,3.432752548101895
24453,3.451207227043501
203068,2.790889345282231
168058,3.201887780711398
225662,3.348995586486638
82507,3.198143916962277
368899,3.1728990021969645
131456,3.426404274841813
405388,3.3907915977616696
357951,3.577992426333454
261688,3.743258523490077
735,3.3219277111107166
249105,3.648563378642
251949,3.31378719525186
384562,3.4885891397285826
331491,3.280615254595084
312389,3.481203414728449
381289,3.4428038449231684
151962,3.435746797289927
330068,3.572519362607292
133445,3.4808455205061026
111178,3.2545892850479703
292427,3.1190953722146406
401006,3.702457333152282
226982,2.7294438009664788
24231,3.344055051342422
386540,3.1548402709927847
221558,3.527899958069968
208490,3.2786538804554146
23394,3.6703016981960372
363553,3.287598204135294
365565,3.4368342233186455
392823,3.5736692149036875
239565,3.7054310028378254
50143,3.4840745850457253
306386,3.1331470693000787
149576,3.0251823622087675
53449,3.2921525059052796
403992,2.6334862957899077
348866,3.522458074429973
157962,3.492199637784624
218052,3.481796988871536
351314,3.4680325034471515
129291,3.3917526874388138
29625,3.329119565499055
103755,3.1009243321176156
94036,3.5223129676122937
53960,3.2716573366581794
406042,3.469843777744783
376925,3.49266794708689
408607,3.104445629867879
199136,3.4028556257482943
392644,2.6659709624087897
76390,3.2321452806241475
20538,3.282957667585613
314840,3.6221255282439797
342612,3.6054988580167526
390353,3.430575690697012
374302,3.487346550682094
108218,3.19282608476509
295083,3.3593403528061474
328738,3.0163428194959896
278580,3.1891799582159845
191037,3.177161392709807
210453,2.9679180219641297
296122,3.221397594353243
165299,2.701456127382796
366396,3.2387738963760873
420249,3.624607446460022
141327,2.5718388357404143
396785,3.3854118232690533
37253,3.3152956401149436
72166,2.802961520117921
42158,3.3085720706360684
230356,3.694754223189856
378699,2.730591297236071
59317,3.9047672300714487
97967,2.6659583515053433
353997,3.247265009567728
241569,2.6080180283280745
11871,3.475984227381869
203930,3.472075772910503
93086,3.4438062514468757
216408,3.1696831359221966
355199,3.2213603044486283
16758,3.6715182904060426
390007,3.369715779366796
27460,2.768362079207334
133079,2.7025299130232128
86600,2.637897463656592
353890,2.852338637346654
131857,2.3290175427549626
305148,2.5065881437657396
189799,2.6193573965961963
227517,3.1220976066986013
398597,3.120518024095186
8580,2.8538847628571733
11004,3.1237793242315077
396900,2.9069397940345993
262090,2.964058553266569
177988,3.1579824478842653
356458,2.3755702805580965
227703,2.7718238606466996
401577,3.098600666569636
108187,3.803178197166496
171169,2.5109185106353324
74762,2.8396731109695077
56488,3.212909295496297
55039,1.9183997540725133
250142,1.8789300069692425
96761,3.5601728637543464
203872,3.2847932321730595
49382,5.080404862425878
123552,5.281018257241088
117880,5.207971494838263
19034,5.390404548847541
149641,5.403989843114947
263089,4.945293858954452
255436,4.81524211820062
180879,6.038991863127127
104357,3.0621341969140583
78041,5.090010829988974
373100,2.5440440433416693
289877,2.7116194889371448
195517,2.4432731627444735
362012,2.7308646037116815
377688,2.7667537168656304
335643,2.697923724427535
79210,2.545222321551237
164767,3.029253121826487
27283,2.845985236175598
150150,2.516098023364694
201436,5.344325181452377
83894,3.3475503022057476
12555,3.3910191683556232
86,4.206155488287423
2156,3.814381048767
78979,3.2345744716610234
27449,3.0109876649500205
287794,3.198729923846178
93468,3.6177742964140047
387538,3.35995456929399
105685,3.694050855890809
14595,3.459798846776875
147059,3.9704289568757716
230386,5.284168275122993
48851,5.259135681875811
261428,4.278044957891724
74281,4.036481137561606
