id,item_views
161539,2.636912671891042
72401,2.636912671891042
387692,2.7236639572684314
163041,2.535868667831267
367881,2.636912671891042
125594,2.7236639572684314
40128,2.535868667831267
359229,2.636912671891042
252850,2.7236639572684314
163904,2.636912671891042
246270,4.263630994504014
41485,3.334123751044839
381620,3.0414812155196946
235730,4.700065146453154
152326,4.700065146453154
182751,4.700065146453154
117720,4.548008445702787
91947,4.997493048179308
27162,4.997493048179308
97930,4.651592589178754
205698,3.1608490009945043
172102,5.09108325385714
109160,4.700065146453154
416530,4.3848996345006
403898,3.0910424533583165
126728,4.805617256034761
274754,4.8284956501595815
289099,4.8284956501595815
209816,4.997493048179308
277283,4.8284956501595815
148023,3.1608490009945043
224555,4.8284956501595815
115143,4.651592589178754
52582,4.993549954670764
154532,5.393461912569619
406294,5.09108325385714
7391,4.2215011157792315
398317,4.997493048179308
421134,4.997493048179308
217345,4.651592589178754
417990,4.8284956501595815
95968,3.1608490009945043
191661,3.1608490009945043
284664,4.587463570787276
317402,4.8284956501595815
386634,4.587463570787276
278186,5.09108325385714
336434,4.651592589178754
192346,4.8284956501595815
137690,3.43494618604081
147870,3.43494618604081
231126,3.1947908281205515
92388,3.04225017744497
196420,3.43494618604081
321146,3.4766333058679786
413380,3.04225017744497
211134,3.43494618604081
134919,3.0741764742645428
106502,3.4766333058679786
309950,3.43494618604081
361423,3.7345426120919836
174212,3.43494618604081
45853,3.7345426120919836
20863,3.314901396645072
263436,3.7345426120919836
43243,3.43494618604081
170269,3.7345426120919836
22998,3.43494618604081
25188,3.43494618604081
81394,3.3550742147946715
291258,4.18538714762234
364840,3.3550742147946715
125787,3.3550742147946715
395483,3.43494618604081
120295,3.0741764742645428
185049,3.3550742147946715
392771,3.04225017744497
406193,3.3550742147946715
252857,3.7345426120919836
99529,3.04225017744497
211020,3.3988314937003166
318649,3.4766333058679786
280369,3.43494618604081
400626,3.0741764742645428
332812,3.43494618604081
395479,3.4766333058679786
384121,3.1947908281205515
301154,3.3550742147946715
129039,3.3550742147946715
310020,3.43494618604081
279761,3.7345426120919836
408438,3.4766333058679786
235392,3.0741764742645428
303361,3.3550742147946715
95766,3.43494618604081
417918,3.3550742147946715
51538,3.4766333058679786
39431,3.0001449721287154
102816,3.7345426120919836
333130,5.7235188121299
288385,5.309211249386158
234508,5.309211249386158
53860,5.309211249386158
2810,5.7235188121299
389294,4.638256262458896
266476,5.309211249386158
39955,5.309211249386158
315381,5.176610085037198
391040,3.1000019908601577
326718,2.842095175808205
113159,3.2356110397732265
59638,3.0493909412971316
100797,3.197633535862587
143734,2.8813932746104327
249150,2.842095175808205
199852,3.197633535862587
207944,3.0493909412971316
137661,2.8813932746104327
251956,3.0493909412971316
360486,3.3512362930876045
357933,3.9000527210605203
141542,3.5612688206745515
322691,3.288847595102112
217954,3.288847595102112
349168,3.288847595102112
18522,3.5612688206745515
297355,3.9528391367948568
114786,3.9000527210605203
202725,3.9000527210605203
405400,2.9620882377748146
330059,3.9000527210605203
344793,3.9528391367948568
215170,2.9620882377748146
354366,3.288847595102112
422913,2.9620882377748146
412321,3.9000527210605203
130714,3.4268843504434066
187413,3.9528391367948568
1821,3.288847595102112
282759,3.4268843504434066
26713,3.288847595102112
287015,2.9104487691234477
106460,2.9620882377748146
5189,3.288847595102112
351264,2.9620882377748146
413354,3.4268843504434066
183672,3.7521850602735367
403218,2.9620882377748146
275167,2.9620882377748146
232198,3.9528391367948568
243834,2.9181293161467514
394836,2.9620882377748146
7484,3.7981861696218258
395506,3.9528391367948568
384669,2.9620882377748146
59723,3.9000527210605203
